DTXSID,PREFERREDNAME,CASRN,INCHIKEY,IUPACNAME,SMILES,INCHISTRING,MOLECULARFORMULA,AVERAGEMASS,MONOISOTOPICMASS,#ofSOURCES,#OFPUBMEDARTICLES,PUBCHEMDATASOURCES,CPDATCOUNT,QCLevel,#ToxCastActive,%ToxCastActive,TotalAssays,C,H,O,N,F,Cl,P,Br,I,S,V,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80152319,"2,5,8,11,14,17-Hexaoxaoctadecane",1191-87-3,DMDPGPKXQDIQQG-UHFFFAOYSA-N,"2,5,8,11,14,17-Hexaoxaoctadecane",COCCOCCOCCOCCOCCOC,"InChI=1S/C12H26O6/c1-13-3-5-15-7-9-17-11-12-18-10-8-16-6-4-14-2/h3-12H2,1-2H3",C12H26O6,266.334,266.172939,25,,104,,, ,,,12,26,6,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8042503,Tripropylene glycol butyl ether,55934-93-5,RNFAKTRFMQEEQE-UHFFFAOYSA-N,1-[2-(1-Butoxypropoxy)propoxy]propan-1-ol,CCCCOC(CC)OC(C)COC(O)CC,"InChI=1S/C13H28O4/c1-5-8-9-15-13(7-3)17-11(4)10-16-12(14)6-2/h11-14H,5-10H2,1-4H3",C13H28O4,248.363,248.198759,112,,3,6,2,3/426,1.0,426,13,28,4,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9048198,4-Propylcyclohexanone,40649-36-3,NQEDLIZOPMNZMC-UHFFFAOYSA-N,4-Propylcyclohexan-1-one,CCCC1CCC(=O)CC1,"InChI=1S/C9H16O/c1-2-3-8-4-6-9(10)7-5-8/h8H,2-7H2,1H3",C9H16O,140.226,140.120115,71,,110,,1,10/433,2.0,433,9,16,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1073448,"1-Penten-3-one, 2-methyl-",25044-01-3,GHHGVSCQWPVENX-UHFFFAOYSA-N,2-Methylpent-1-en-3-one,CCC(=O)C(C)=C,"InChI=1S/C6H10O/c1-4-6(7)5(2)3/h2,4H2,1,3H3",C6H10O,98.145,98.073165,33,,35,,, ,,,6,10,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8024810,2-Chloropyridine,109-09-1,OKDGRDCXVWSXDC-UHFFFAOYSA-N,2-Chloropyridine,ClC1=NC=CC=C1,InChI=1S/C5H4ClN/c6-5-3-1-2-4-7-5/h1-4H,C5H4ClN,113.54,113.003227,156,14,164,,1,5/406,1.0,406,5,4,,1,,1,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70948607,2-Ethoxy-4-methyloxane,25724-34-9,KVXADUFVDCQARL-UHFFFAOYSA-N,2-Ethoxy-4-methyloxane,CCOC1CC(C)CCO1,"InChI=1S/C8H16O2/c1-3-9-8-6-7(2)4-5-10-8/h7-8H,3-6H2,1-2H3",C8H16O2,144.214,144.115030,11,,11,,5, ,,,8,16,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40179143,Ethyl 3-bromobenzoate,24398-88-7,QAUASTLEZAPQTB-UHFFFAOYSA-N,Ethyl 3-bromobenzoate,CCOC(=O)C1=CC(Br)=CC=C1,"InChI=1S/C9H9BrO2/c1-2-12-9(11)7-4-3-5-8(10)6-7/h3-6H,2H2,1H3",C9H9BrO2,229.073,227.978593,30,,104,,, ,,,9,9,2,,,,,1,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40327546,2-Methylchroman,13030-26-7,KGALVPYTKQIBAA-UHFFFAOYSA-N,"2-Methyl-3,4-dihydro-2H-1-benzopyran",CC1CCC2=CC=CC=C2O1,"InChI=1S/C10H12O/c1-8-6-7-9-4-2-3-5-10(9)11-8/h2-5,8H,6-7H2,1H3",C10H12O,148.205,148.088815,5,,40,,5, ,,,10,12,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50863102,1-Butoxy-3-phenoxypropan-2-ol,3102-00-9,WBLXZPHICYCDGN-UHFFFAOYSA-N,1-Butoxy-3-phenoxypropan-2-ol,CCCCOCC(O)COC1=CC=CC=C1,"InChI=1/C13H20O3/c1-2-3-9-15-10-12(14)11-16-13-7-5-4-6-8-13/h4-8,12,14H,2-3,9-11H2,1H3",C13H20O3,224.3,224.141245,15,,53,,1, ,,,13,20,3,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022002,"2,6-Dimethyl morpholine",141-91-3,HNVIQLPOGUDBSU-UHFFFAOYSA-N,"2,6-Dimethylmorpholine",CC1CNCC(C)O1,"InChI=1/C6H13NO/c1-5-3-7-4-6(2)8-5/h5-7H,3-4H2,1-2H3",C6H13NO,115.176,115.099714,108,1,113,,1,1/279,0.0,279,6,13,1,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1048209,tert-Butyl phenyl ketone,938-16-9,OECPUBRNDKXFDX-UHFFFAOYSA-N,"2,2-Dimethyl-1-phenylpropan-1-one",CC(C)(C)C(=O)C1=CC=CC=C1,"InChI=1S/C11H14O/c1-11(2,3)10(12)9-7-5-4-6-8-9/h4-8H,1-3H3",C11H14O,162.232,162.104465,66,,76,,1,5/430,1.0,430,11,14,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30177375,7-Chloroheptane-1-nitrile,22819-91-6,FXBITRHTKQZLRX-UHFFFAOYSA-N,7-Chloroheptanenitrile,ClCCCCCCC#N,InChI=1S/C7H12ClN/c8-6-4-2-1-3-5-7-9/h1-6H2,C7H12ClN,145.63,145.065827,16,,35,,, ,,,7,12,,1,,1,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9026342,2-Phenylethanol,60-12-8,WRMNZCZEMHIOCP-UHFFFAOYSA-N,2-Phenylethan-1-ol,OCCC1=CC=CC=C1,"InChI=1S/C8H10O/c9-7-6-8-4-2-1-3-5-8/h1-5,9H,6-7H2",C8H10O,122.167,122.073165,322,1714,245,113,1,2/430,0.0,430,8,10,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60941324,"2,3-Dimethylbutan-1-ol",19550-30-2,SXSWMAUXEHKFGX-UHFFFAOYSA-N,"2,3-Dimethylbutan-1-ol",CC(C)C(C)CO,"InChI=1S/C6H14O/c1-5(2)6(3)4-7/h5-7H,4H2,1-3H3",C6H14O,102.177,102.104465,21,,50,,, ,,,6,14,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10299822,Diheptyl ethylphosphonate,6163-81-1,RBPHHEPCSXTUGB-UHFFFAOYSA-N,Diheptyl ethylphosphonate,CCCCCCCOP(=O)(CC)OCCCCCCC,"InChI=1S/C16H35O3P/c1-4-7-9-11-13-15-18-20(17,6-3)19-16-14-12-10-8-5-2/h4-16H2,1-3H3",C16H35O3P,306.427,306.232382,5,,14,,5, ,,,16,35,3,,,,1,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50700548,Propyl tridecanoate,88591-28-0,OKLFWHUPMHZXAC-UHFFFAOYSA-N,Propyl tridecanoate,CCCCCCCCCCCCC(=O)OCCC,"InChI=1S/C16H32O2/c1-3-5-6-7-8-9-10-11-12-13-14-16(17)18-15-4-2/h3-15H2,1-2H3",C16H32O2,256.43,256.240230,4,,9,,5, ,,,16,32,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047162,1-Octen-3-one,4312-99-6,KLTVSWGXIAYTHO-UHFFFAOYSA-N,Oct-1-en-3-one,CCCCCC(=O)C=C,"InChI=1S/C8H14O/c1-3-5-6-7-8(9)4-2/h4H,2-3,5-7H2,1H3",C8H14O,126.199,126.104465,98,17,99,,1,3/235,1.0,235,8,14,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40870486,"1,4-Pentanediamine, N1,N1-diethyl-",140-80-7,CAPCBAYULRXQAN-UHFFFAOYSA-N,"N~1~,N~1~-Diethylpentane-1,4-diamine",CCN(CC)CCCC(C)N,"InChI=1S/C9H22N2/c1-4-11(5-2)8-6-7-9(3)10/h9H,4-8,10H2,1-3H3",C9H22N2,158.289,158.178299,43,,90,,, ,,,9,22,,2,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6060975,Cyanuric fluoride,675-14-9,VMKJWLXVLHBJNK-UHFFFAOYSA-N,"2,4,6-Trifluoro-1,3,5-triazine",FC1=NC(F)=NC(F)=N1,InChI=1S/C3F3N3/c4-1-7-2(5)9-3(6)8-1,C3F3N3,135.049,135.004432,76,4,78,,1, ,,,3,,,3,3,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID001031896,"3,8-Dichloro-3,8-diethyldecane",693803-54-2,NGIDSEMZGRJPGJ-UHFFFAOYSA-N,,CCC(Cl)(CC)CCCCC(Cl)(CC)CC,"InChI=1S/C14H28Cl2/c1-5-13(15,6-2)11-9-10-12-14(16,7-3)8-4/h5-12H2,1-4H3",C14H28Cl2,267.28,266.156806,1,,,,2, ,,,14,28,,,,2,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8051702,Tripropionin,139-45-7,YZWRNSARCRTXDS-UHFFFAOYSA-N,"Propane-1,2,3-triyl tripropanoate",CCC(=O)OCC(COC(=O)CC)OC(=O)CC,"InChI=1S/C12H20O6/c1-4-10(13)16-7-9(18-12(15)6-3)8-17-11(14)5-2/h9H,4-8H2,1-3H3",C12H20O6,260.286,260.125988,81,11,68,1,1, ,,,12,20,6,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90871009,3-Ethyl-4-methylhexane,3074-77-9,OKCRKWVABWILDR-UHFFFAOYSA-N,3-Ethyl-4-methylhexane,CCC(C)C(CC)CC,"InChI=1/C9H20/c1-5-8(4)9(6-2)7-3/h8-9H,5-7H2,1-4H3",C9H20,128.259,128.156501,16,,27,,1, ,,,9,20,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8047424,"1,1'-Bi(cyclohexyl)-2-one",90-42-6,UOBQDYFTAJKQAL-UHFFFAOYSA-N,"[1,1'-Bi(cyclohexan)]-2-one",O=C1CCCCC1C1CCCCC1,"InChI=1/C12H20O/c13-12-9-5-4-8-11(12)10-6-2-1-3-7-10/h10-11H,1-9H2",C12H20O,180.291,180.151415,100,2,78,,1,5/400,1.0,400,12,20,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50212439,2-tert-Butylaniline,6310-21-0,AEIOZWYBDBVCGW-UHFFFAOYSA-N,2-tert-Butylaniline,CC(C)(C)C1=CC=CC=C1N,"InChI=1S/C10H15N/c1-10(2,3)8-6-4-5-7-9(8)11/h4-7H,11H2,1-3H3",C10H15N,149.237,149.120449,29,,110,,, ,,,10,15,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1026164,2-Methylaniline,95-53-4,RNVCVTLRINQCPJ-UHFFFAOYSA-N,2-Methylaniline,CC1=C(N)C=CC=C1,"InChI=1S/C7H9N/c1-6-4-2-3-5-7(6)8/h2-5H,8H2,1H3",C7H9N,107.156,107.073499,271,147,182,18,1,13/862,2.0,862,7,9,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7060673,Ethyl dibromoacetate,617-33-4,NIJGVVHCUXNSLL-UHFFFAOYSA-N,Ethyl dibromoacetate,CCOC(=O)C(Br)Br,"InChI=1S/C4H6Br2O2/c1-2-8-4(7)3(5)6/h3H,2H2,1H3",C4H6Br2O2,245.898,243.873455,34,,57,,1, ,,,4,6,2,,,,,2,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30180763,"2,4,6-Trimethylheptane",2613-61-8,YNLBBDHDNIXQNL-UHFFFAOYSA-N,"2,4,6-Trimethylheptane",CC(C)CC(C)CC(C)C,"InChI=1S/C10H22/c1-8(2)6-10(5)7-9(3)4/h8-10H,6-7H2,1-5H3",C10H22,142.286,142.172151,23,,42,,4, ,,,10,22,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0058435,Ethyl N-butylcarbamate,591-62-8,BQBKYSPXQYHTIP-UHFFFAOYSA-N,Ethyl butylcarbamate,CCCCNC(=O)OCC,"InChI=1S/C7H15NO2/c1-3-5-6-8-7(9)10-4-2/h3-6H2,1-2H3,(H,8,9)",C7H15NO2,145.202,145.110279,24,5,34,,1, ,,,7,15,2,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90170261,"Cyclohexane, 2-propynyl- (9CI)",17715-00-3,UARFKZSJGDQRLF-UHFFFAOYSA-N,(Prop-2-yn-1-yl)cyclohexane,C#CCC1CCCCC1,"InChI=1S/C9H14/c1-2-6-9-7-4-3-5-8-9/h1,9H,3-8H2",C9H14,122.211,122.109550,12,,71,,, ,,,9,14,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021520,2-[2-(2-Butoxyethoxy)ethoxy]ethanol,143-22-6,COBPKKZHLDDMTB-UHFFFAOYSA-N,2-[2-(2-Butoxyethoxy)ethoxy]ethan-1-ol,CCCCOCCOCCOCCO,"InChI=1S/C10H22O4/c1-2-3-5-12-7-9-14-10-8-13-6-4-11/h11H,2-10H2,1H3",C10H22O4,206.282,206.151809,214,,81,42,1,24/438,5.0,438,10,22,4,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2022096,Dipropyl disulfide,629-19-6,ALVPFGSHPUPROW-UHFFFAOYSA-N,1-(Propyldisulfanyl)propane,CCCSSCCC,"InChI=1S/C6H14S2/c1-3-5-7-8-6-4-2/h3-6H2,1-2H3",C6H14S2,150.3,150.053693,145,22,97,,1,2/404,0.0,404,6,14,,,,,,,,2,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5061295,6-Undecanone,927-49-1,ZPQAKYPOZRXKFA-UHFFFAOYSA-N,Undecan-6-one,CCCCCC(=O)CCCCC,"InChI=1S/C11H22O/c1-3-5-7-9-11(12)10-8-6-4-2/h3-10H2,1-2H3",C11H22O,170.296,170.167065,81,,92,1,, ,,,11,22,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025961,Propionic acid,79-09-4,XBDQKXXYIPTUBI-UHFFFAOYSA-N,Propanoic acid,CCC(O)=O,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)",C3H6O2,74.079,74.036779,281,1658,400,100,1,6/287,2.0,287,3,6,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00165860,1-[2-(2-Ethoxyethoxy)ethoxy]hexane,15523-43-0,HQUNMWUTHYTUPO-UHFFFAOYSA-N,1-[2-(2-Ethoxyethoxy)ethoxy]hexane,CCCCCCOCCOCCOCC,"InChI=1S/C12H26O3/c1-3-5-6-7-8-14-11-12-15-10-9-13-4-2/h3-12H2,1-2H3",C12H26O3,218.337,218.188195,10,,20,,1, ,,,12,26,3,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70306288,"4-Nonene, 5-butyl-",7367-38-6,UKAAUKLRJKBIDI-UHFFFAOYSA-N,5-Butylnon-4-ene,CCCCC(CCCC)=CCCC,"InChI=1S/C13H26/c1-4-7-10-13(11-8-5-2)12-9-6-3/h10H,4-9,11-12H2,1-3H3",C13H26,182.351,182.203451,10,,18,,5, ,,,13,26,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30201785,"2-Hexyne, 5-methyl-",53566-37-3,SVGAHRUSRQTQES-UHFFFAOYSA-N,5-Methylhex-2-yne,CC#CCC(C)C,"InChI=1S/C7H12/c1-4-5-6-7(2)3/h7H,6H2,1-3H3",C7H12,96.173,96.093900,23,,32,,4, ,,,7,12,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5060720,"Butanoic acid, 3-methyl-, 1,2,3-propanetriyl ester",620-63-3,HZGMZSCMYSGJTL-UHFFFAOYSA-N,"Propane-1,2,3-triyl tris(3-methylbutanoate)",CC(C)CC(=O)OCC(COC(=O)CC(C)C)OC(=O)CC(C)C,"InChI=1S/C18H32O6/c1-12(2)7-16(19)22-10-15(24-18(21)9-14(5)6)11-23-17(20)8-13(3)4/h12-15H,7-11H2,1-6H3",C18H32O6,344.448,344.219889,26,,25,,, ,,,18,32,6,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5060300,"Butanoic acid, 3-methyl-, methyl ester",556-24-1,OQAGVSWESNCJJT-UHFFFAOYSA-N,Methyl 3-methylbutanoate,COC(=O)CC(C)C,"InChI=1S/C6H12O2/c1-5(2)4-6(7)8-3/h5H,4H2,1-3H3",C6H12O2,116.16,116.083730,91,,89,,, ,,,6,12,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80871790,Ethyl 2-oxocyclopentanecarboxylate,611-10-9,JHZPNBKZPAWCJD-UHFFFAOYSA-N,Ethyl 2-oxocyclopentane-1-carboxylate,CCOC(=O)C1CCCC1=O,"InChI=1/C8H12O3/c1-2-11-8(10)6-4-3-5-7(6)9/h6H,2-5H2,1H3",C8H12O3,156.181,156.078644,21,,138,,1, ,,,8,12,3,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90222714,"Phosphoric acid, dibutyl methyl ester",7242-59-3,LPRHLAXCXZTKNI-UHFFFAOYSA-N,Dibutyl methyl phosphate,CCCCOP(=O)(OC)OCCCC,"InChI=1S/C9H21O4P/c1-4-6-8-12-14(10,11-3)13-9-7-5-2/h4-9H2,1-3H3",C9H21O4P,224.237,224.117746,9,,23,,4, ,,,9,21,4,,,,1,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10862318,4-Penten-2-ol,625-31-0,ZHZCYWWNFQUZOR-UHFFFAOYSA-N,Pent-4-en-2-ol,CC(O)CC=C,"InChI=1S/C5H10O/c1-3-4-5(2)6/h3,5-6H,1,4H2,2H3",C5H10O,86.134,86.073165,33,,79,1,, ,,,5,10,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1026906,"N,N-Dimethyldodecan-1-amine",112-18-5,YWFWDNVOPHGWMX-UHFFFAOYSA-N,"N,N-Dimethyldodecan-1-amine",CCCCCCCCCCCCN(C)C,"InChI=1S/C14H31N/c1-4-5-6-7-8-9-10-11-12-13-14-15(2)3/h4-14H2,1-3H3",C14H31N,213.409,213.245650,159,11,107,11,1,46/673,7.0,673,14,31,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40870441,(Oxan-2-yl)methanol,100-72-1,ROTONRWJLXYJBD-UHFFFAOYSA-N,(Oxan-2-yl)methanol,OCC1CCCCO1,"InChI=1/C6H12O2/c7-5-6-3-1-2-4-8-6/h6-7H,1-5H2",C6H12O2,116.16,116.083730,32,,116,,, ,,,6,12,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10871405,"2,2,3-Trimethylheptane",52896-92-1,ACYHSTUWOQNWCX-UHFFFAOYSA-N,"2,2,3-Trimethylheptane",CCCCC(C)C(C)(C)C,"InChI=1/C10H22/c1-6-7-8-9(2)10(3,4)5/h9H,6-8H2,1-5H3",C10H22,142.286,142.172151,8,,16,,2, ,,,10,22,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30880751,"pentadecane, 3-methyl-",2882-96-4,FWXKCXJPHSAYMK-UHFFFAOYSA-N,3-Methylpentadecane,CCCCCCCCCCCCC(C)CC,"InChI=1S/C16H34/c1-4-6-7-8-9-10-11-12-13-14-15-16(3)5-2/h16H,4-15H2,1-3H3",C16H34,226.448,226.266051,22,,38,,5, ,,,16,34,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7022095,1-Bromoheptane,629-04-9,LSXKDWGTSHCFPP-UHFFFAOYSA-N,1-Bromoheptane,CCCCCCCBr,"InChI=1S/C7H15Br/c1-2-3-4-5-6-7-8/h2-7H2,1H3",C7H15Br,179.101,178.035713,78,,109,1,1, ,,,7,15,,,,,,1,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50143931,"Acetaldehyde, bis(2-methoxyethyl) acetal",10143-67-6,QAFHKXJNUMPEMF-UHFFFAOYSA-N,"6-Methyl-2,5,7,10-tetraoxaundecane",COCCOC(C)OCCOC,"InChI=1S/C8H18O4/c1-8(11-6-4-9-2)12-7-5-10-3/h8H,4-7H2,1-3H3",C8H18O4,178.228,178.120509,10,,41,,, ,,,8,18,4,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8059265,"Benzenemethanamine, N-(1-methylethyl)-",102-97-6,LYBKPDDZTNUNNM-UHFFFAOYSA-N,N-Benzylpropan-2-amine,CC(C)NCC1=CC=CC=C1,"InChI=1S/C10H15N/c1-9(2)11-8-10-6-4-3-5-7-10/h3-7,9,11H,8H2,1-2H3",C10H15N,149.237,149.120449,60,1,97,,, ,,,10,15,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40861834,"3,6-Dimethyl-3-octanol",151-19-9,NPHCXUPGMINOPP-UHFFFAOYSA-N,"3,6-Dimethyloctan-3-ol",CCC(C)CCC(C)(O)CC,"InChI=1/C10H22O/c1-5-9(3)7-8-10(4,11)6-2/h9,11H,5-8H2,1-4H3",C10H22O,158.285,158.167065,67,,42,,1, ,,,10,22,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024394,Acetic acid,64-19-7,QTBSBXVTEAMEQO-UHFFFAOYSA-N,Acetic acid,CC(O)=O,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",C2H4O2,60.052,60.021129,393,8651,7047,2539,1,19/853,2.0,853,2,4,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID301031538,2-Chloro-2-butenal,53175-28-3,GMUIHGWBQIUCST-UHFFFAOYSA-N,,CC=C(Cl)C=O,"InChI=1S/C4H5ClO/c1-2-4(5)3-6/h2-3H,1H3",C4H5ClO,104.53,104.002893,6,,,,1, ,,,4,5,1,,,1,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021437,4-Vinylcyclohexene,100-40-3,BBDKZWKEPDTENS-UHFFFAOYSA-N,4-Ethenylcyclohex-1-ene,C=CC1CCC=CC1,"InChI=1S/C8H12/c1-2-8-6-4-3-5-7-8/h2-4,8H,1,5-7H2",C8H12,108.184,108.093900,187,45,91,15,1,1/235,0.0,235,8,12,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID501015360,1-(2-Methylphenyl)ethanone,577-16-2,YXWWHNCQZBVZPV-UHFFFAOYSA-N,1-(2-Methylphenyl)ethan-1-one,CC(=O)C1=CC=CC=C1C,"InChI=1S/C9H10O/c1-7-5-3-4-6-9(7)8(2)10/h3-6H,1-2H3",C9H10O,134.178,134.073165,33,,129,,1, ,,,9,10,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4052215,beta-Phellandrene,555-10-2,LFJQCDVYDGGFCH-UHFFFAOYSA-N,3-Methylidene-6-(propan-2-yl)cyclohex-1-ene,CC(C)C1CCC(=C)C=C1,"InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4,6,8,10H,3,5,7H2,1-2H3",C10H16,136.238,136.125201,97,35,59,,1, ,,,10,16,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9027570,"3,4-Dihydro-2-methoxy-2H-pyran",4454-05-1,XCYWUZHUTJDTGS-UHFFFAOYSA-N,"2-Methoxy-3,4-dihydro-2H-pyran",COC1CCC=CO1,"InChI=1S/C6H10O2/c1-7-6-4-2-3-5-8-6/h3,5-6H,2,4H2,1H3",C6H10O2,114.144,114.068080,105,2,76,,1,5/235,2.0,235,6,10,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2061939,"1H-Imidazole, 1,2-dimethyl-",1739-84-0,GIWQSPITLQVMSG-UHFFFAOYSA-N,"1,2-Dimethyl-1H-imidazole",CN1C=CN=C1C,"InChI=1S/C5H8N2/c1-5-6-3-4-7(5)2/h3-4H,1-2H3",C5H8N2,96.133,96.068748,92,6,134,1,, ,,,5,8,,2,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1060893,Tetramethylurea,632-22-4,AVQQQNCBBIEMEU-UHFFFAOYSA-N,"N,N,N',N'-Tetramethylurea",CN(C)C(=O)N(C)C,InChI=1S/C5H12N2O/c1-6(2)5(8)7(3)4/h1-4H3,C5H12N2O,116.164,116.094963,89,44,117,,1, ,,,5,12,1,2,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7059565,"2-Ethyl-2-methyl-1,3-dioxolane",126-39-6,UPZFLZYXYGBAPL-UHFFFAOYSA-N,"2-Ethyl-2-methyl-1,3-dioxolane",CCC1(C)OCCO1,"InChI=1S/C6H12O2/c1-3-6(2)7-4-5-8-6/h3-5H2,1-2H3",C6H12O2,116.16,116.083730,46,,72,,1, ,,,6,12,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5043924,Hexafluorobenzene,392-56-3,ZQBFAOFFOQMSGJ-UHFFFAOYSA-N,Hexafluorobenzene,FC1=C(F)C(F)=C(F)C(F)=C1F,InChI=1S/C6F6/c7-1-2(8)4(10)6(12)5(11)3(1)9,C6F6,186.056,185.990419,96,54,109,1,1, ,,,6,,,,6,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044568,"1,4-Dioxacyclohexadecane-5,16-dione",54982-83-1,GJJSUPSPZIZYPM-UHFFFAOYSA-N,"1,4-Dioxacyclohexadecane-5,16-dione",O=C1CCCCCCCCCCC(=O)OCCO1,InChI=1S/C14H24O4/c15-13-9-7-5-3-1-2-4-6-8-10-14(16)18-12-11-17-13/h1-12H2,C14H24O4,256.342,256.167459,138,1,47,1,1,18/405,4.0,405,14,24,4,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7063394,"Undecane, 1-iodo-",4282-44-4,FKUQOQPBCHJHAP-UHFFFAOYSA-N,1-Iodoundecane,CCCCCCCCCCCI,"InChI=1S/C11H23I/c1-2-3-4-5-6-7-8-9-10-11-12/h2-11H2,1H3",C11H23I,282.209,282.084450,29,,55,,, ,,,11,23,,,,,,,1,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8060618,"N,N-Dibutylaniline",613-29-6,FZPXKEPZZOEPGX-UHFFFAOYSA-N,"N,N-Dibutylaniline",CCCCN(CCCC)C1=CC=CC=C1,"InChI=1S/C14H23N/c1-3-5-12-15(13-6-4-2)14-10-8-7-9-11-14/h7-11H,3-6,12-13H2,1-2H3",C14H23N,205.345,205.183050,60,,84,,1, ,,,14,23,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4062066,"2,4-D propyl ester",1928-61-6,URELEWKDONECLX-UHFFFAOYSA-N,"Propyl (2,4-dichlorophenoxy)acetate",CCCOC(=O)COC1=CC=C(Cl)C=C1Cl,"InChI=1S/C11H12Cl2O3/c1-2-5-15-11(14)7-16-10-4-3-8(12)6-9(10)13/h3-4,6H,2,5,7H2,1H3",C11H12Cl2O3,263.11,262.016350,33,,26,,, ,,,11,12,3,,,2,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20274842,"2,2,3-Trimethylhexane",16747-25-4,CBVFSZDQEHBJEQ-UHFFFAOYSA-N,"2,2,3-Trimethylhexane",CCCC(C)C(C)(C)C,"InChI=1/C9H20/c1-6-7-8(2)9(3,4)5/h8H,6-7H2,1-5H3",C9H20,128.259,128.156501,22,,36,,1, ,,,9,20,,,,,,,,,,
